01/01/2019,Terça,Primeiros dias do ano – 1º de janeiro,"Santa Maria, Mãe de Deus",Azul,X,,,,,,,C,,,"1ª Leitura - Nm 6,22-27  / Salmo - Sl 66,2-3.5.6.8 (R. 2a)  / 2ª Leitura - Gl 4,4-7  / Evangelho - Lc 2,16-21"
03/31/2019,Domingo,4º Domingo da Quaresma,,Roxo ou Róseo,,,,,,,,C,,,"1ª Leitura - Js 5,9a.10-12  / Salmo - Sl 33,2-3.4-5.6-7 (R.9a)  / 2ª Leitura - 2Cor 5,17-21  / Evangelho - Lc 15,1-3.11-32"
04/01/2019,Segunda,2ª-feira da 4ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Is 65,17-21  / Salmo - Sl 29, 2.4. 5-6. 11.12a.13b (R.2a)  / Evangelho - Jo 4,43-54"
04/02/2019,Terça,3ª-feira da 4ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Ez 47,1-9.12  / Salmo - Sl 45, 2-3. 5-6. 8-9 (R. 8)  / Evangelho - Jo 5,1-16"
04/03/2019,Quarta,4ª-feira da 4ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Is 49,8-15  / Salmo - Sl 144, 8-9. 13cd-14. 17-18 (R. 8a)  / Evangelho - Jo 5,17-30"
04/04/2019,Quinta,5ª-feira da 4ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Ex 32,7-14  / Salmo - Sl 105, 19-20. 21-22. 23 (R. 4a)  / Evangelho - Jo 5,31-47"
04/05/2019,Sexta,6ª-feira da 4ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Sb 2,1a.12-22  / Salmo - Sl 33, 17-18. 19-20. 2l.23 (R. 19a)  / Evangelho - Jo 7,1-2.10.25-30"
04/06/2019,Sábado,Sábado da 4ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Jr 11,18-20  / Salmo - Sl 7, 2-3. 9bc-10. 11-12 (R. 2a)  / Evangelho - Jo 7,40-53"
04/07/2019,Domingo,5º Domingo da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Is 43,16-21  / Salmo - Sl 125,1-2ab.2cd-3.4-5.6 (R. 3)  / 2ª Leitura - Fl 3,8-14  / Evangelho - Jo 8,1-11"
04/08/2019,Segunda,2ª-feira da 5ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Dn 13,1-9.15-17.19-30.33-62  / 1ª Leitura - Dn 13,41c-62  / Salmo - Sl 22, 1-3a. 3b-4. 5. 6 (R. 4a)  / Evangelho - Jo 8,1-11  / Evangelho - Jo 8,12-20"
04/09/2019,Terça,3ª-feira da 5ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Nm 21,4-9  / Salmo - Sl 101, 2-3. 16-18. 19-21 (R. 2)  / Evangelho - Jo 8,21-30"
04/10/2019,Quarta,4ª-feira da 5ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Dn 3,14-20.24.49a.91-92.95  / Salmo - Dn 3, 52. 53. 54. 55. 56 (R. 52b)  / Evangelho - Jo 8,31-42"
04/11/2019,Quinta,5ª-feira da 5ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Gn 17,3-9  / Salmo - Sl 104, 4-5. 6-7. 8-9 (R. 8a)  / Evangelho - Jo 8,51-59"
04/12/2019,Sexta,6ª-feira da 5ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Jr 20,10-13  / Salmo - Sl 17, 2-3a. 3bc-4. 5-6. 7 (R. Cf. 7)  / Evangelho - Jo 10,31-42"
04/13/2019,Sábado,Sábado da 5ª Semana da Quaresma,,Roxo,,,,,,,,C,,,"1ª Leitura - Ez 37,21-28  / Salmo - Jr 31, 10. 11-12ab. 13 (R. Cf. 10d)  / Evangelho - Jo 11,45-56"
04/14/2019,Domingo,Domingo de Ramos da Paixão do Senhor,,Vermelho,,,,,,,,C,,,"1ª Leitura - Is 50,4-7  / Salmo - Sl 21,8-9.17-18a.19-20.23-24 (R.2a)  / 2ª Leitura - Fl 2,6-11  / Evangelho - Procissão - Lc 19,28-40  / Evangelho - Lc 22,14-23,56  / Evangelho - Lc 23,1-49"
04/15/2019,Segunda,2ª-feira da Semana Santa,,Roxo,,,,,,,,C,,,"1ª Leitura - Is 42,1-7  / Salmo - Sl 26, 1. 2. 3. 13-14 (R. 1a)  / Evangelho - Jo 12,1-11"
04/16/2019,Terça,3ª-feira da Semana Santa,,Roxo,,,,,,,,C,,,"1ª Leitura - Is 49,1-6  / Salmo - Sl 70, 1-2. 3-4a. 5-6ab. 15.17 (R.15)  / Evangelho - Jo 13,21-33.36-38"
04/17/2019,Quarta,4ª-feira da Semana Santa,,Roxo,,,,,,,,C,,,"1ª Leitura - Is 50,4-9a  / Salmo - Sl 68, 8-10. 21bcd-22. 31. 33-34 (R. 14cb)  / Evangelho - Mt 26,14-25"
04/18/2019,Quinta,5ª-feira da Semana Santa - Missa Vespertina da Ceia do Senhor,,Branco,,,,,,,,C,,,"1ª Leitura - Is 61,1-3a.6a.8b-9  / Salmo - Sl 88, 21-22.25.27  / 1ª Leitura - Ap 1,5-8  / Evangelho - Lc 4,16-21"
04/19/2019,Sexta,6ª-feira da Semana Santa - Paixão do Senhor,,Vermelho,,,,,,,,C,,,"1ª Leitura - Is 52,13 - 53,12  / Salmo - Sl 30,2.6.12-13.15-16.17.25 (R.Lc 23,46)  / 2ª Leitura - Hb 4,14-16; 5,7-9  / Evangelho - Jo 18,1-19,42"
04/20/2019,Sábado,Domingo da Páscoa - Vigília Pascal na Noite Santa,,Dourado,,,,,,,,C,,,"1ª Leitura - Gn 1,1 - 2,2  / 1ª Leitura - Gn 1,1.26-31a  / 3ª Leitura - Ex 14,15-15,1  / 4ª Leitura - Is 54,5-14  / 5ª Leitura - Is 55,1-11  / 6ª Leitura - Br 3,9-15.32-4,4  / 7ª Leitura - Ez 36,16-17a.18-28  / Salmo - Sl 103,1-2a.5-6.10.12.13-14.24.35c (R.30)  / Salmo - Sl 32,4-5.6-7.12-13.20.22(R. 5b)  / Salmo - Sl 15,5.8.9-10.11 (R.1a)  / Salmo - Ex 15,1-2.3-4.5-6.17-18 (R. 15,1a)  / Salmo - Sl 29,2.4.5-6.11.12a.13b (R.2a)  / Salmo - Is 12,2-3.4bcd.5-6 (R. 3)  / Salmo - Sl 18,8.9.10.11 (R.Jo 6,68c)  / Salmo - Sl 41,3.5bcd;42,3.4 (R. 41,2)  / Salmo - Sl 50,12-13.14-15.18-19 (R. 12a)  / 2ª Leitura - Gn 22,1-18  / 2ª Leitura - Gn 22,1-2.9a.10-13.15-18  / Evangelho - Lc 24,1-12  / 8ª Leitura - Rm 6,3-11  / Salmo - Sl 117,1-2.16ab-17.22-23"
04/21/2019,Domingo,Domingo da Páscoa - Missa do Dia,,Dourado,,,,,,,,C,,,"1ª Leitura - At 10,34a.37-43  / Salmo - Sl 117,1-2.16ab-17.22-23 (R.24)  / 2ª Leitura - Cl 3,1-4  / 2ª Leitura - 1Cor 5,6b-8  / Evangelho - Jo 20,1-9  / Evangelho - Lc 24,13-35  / Evangelho - Lc 24,1-12"
04/22/2019,Segunda,2ª-feira na Oitava da Páscoa,,Dourado,,,,,,,,C,,,"1ª Leitura - At 2,14.22-33  / Salmo - Sl 15, 1-2a.5. 7-8. 9-10. 11 (R. 1)  / Evangelho - Mt 28,8-15"
04/23/2019,Terça,3ª-feira na Oitava da Páscoa,,Dourado,,,,,,,,C,,,"1ª Leitura - At 2,36-41  / Salmo - Sl 32, 4-5. 18-19. 20.22 (R. 5b)  / Evangelho - Jo 20,11-18"
04/24/2019,Quarta,4ª-feira na Oitava da Páscoa,,Dourado,,,,,,,,C,,,"1ª Leitura - At 3,1-10  / Salmo - Sl 104, 1-2. 3-4. 6-7. 8-9 (R. 3b)  / Evangelho - Lc 24,13-35"
04/25/2019,Quinta,5ª-feira na Oitava da Páscoa,,Dourado,,,,,,,,C,,,"1ª Leitura - At 3,11-26  / Salmo - Sl 8, 2a.5. 6-7. 8-9 (R.2ab)  / Evangelho - Lc 24,35-48"
04/26/2019,Sexta,6ª-feira na Oitava da Páscoa,,Dourado,,,,,,,,C,,,"1ª Leitura - At 4,1-12  / Salmo - Sl 117, 1-2.4. 22-24. 25-27a (R. 22)  / Evangelho - Jo 21,1-14"
04/27/2019,Sábado,Sábado na Oitava da Páscoa,,Dourado,,,,,,,,C,,,"1ª Leitura - At 4,13-21  / Salmo - Sl 117, 1.14-15. 16ab.18. 19-21 (R. 21a)  / Evangelho - Mc 16,9-15"
04/28/2019,Domingo,2º Domingo da Páscoa,,Dourado,,,,,,,,C,,,"1ª Leitura - At 5,12-16  / Salmo - Sl 117,2-4.22-24.25-27a(R.1)  / 2ª Leitura - Jo 1,9-11a.12-13.17-19  / Evangelho - Jo 20,19-31"
04/29/2019,Segunda,2ª-feira da 2ª Semana da Páscoa,Mater Boni Consilii,Azul,,X,,,,,,C,"cf. Prov 8,14","Em mim está o conselho e a prudência, em mim está a inteligência e a fortaleza.","1ª Leitura - At 1,12-14; 2,1-4  / Salmo - Eclo 14,22-27 / 2ª Leitura - Rm 8,28-30 / Evangelho - Jo 2,1-11"
04/30/2019,Terça,3ª-feira da 2ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 4,32-37  / Salmo - Sl 92, 1ab. 1c-2. 5 (R.1a)  / Evangelho - Jo 3,7b-15"
05/01/2019,Quarta,4ª-feira da 2ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 5,17-26  / Salmo - Sl 33, 2-3. 4-5. 6-7. 8-9 (R. 7a)  / Evangelho - Jo 3,16-21"
05/02/2019,Quinta,5ª-feira da 2ª Semana da Páscoa,"Santo Atanásio, bispo e doutor da Igreja",Branco,,,,,,,,C,,,"1ª Leitura - At 5,27-33  / Salmo - Sl 33, 2.9. 17-18. 19-20 (R. 7a)  / Evangelho - Jo 3,31-36"
05/03/2019,Sexta,6ª-feira da 2ª Semana da Páscoa,"São Felipe e São Tiago, Apóstolos",Vermelho,,,X,,,,,C,"Jo 14,6b,9c","Sou o caminho, a Verdade e a Vida, diz Jesus; Filipe, quem me vê, igualmente vê meu Pai!","1ª Leitura - 1Cor 15,1-8  / Salmo - Sl 18(19A),2-3.4-5 (R. 5a)  / Evangelho - Jo 14,6-14"
05/04/2019,Sábado,Sábado da 2ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 6,1-7  / Salmo - Sl 32, 1-2. 4-5. 18-19 (R.22)  / Evangelho - Jo 6,16-21"
05/05/2019,Domingo,3º Domingo da Páscoa,,Branco ou Dourado,,,,,,,,C,,,"1ª Leitura - At 5,27b-32.40b-41  / Salmo - Sl 29,2.4.5-6.11.12a.13b(R.2a)  / Salmo - AP 5,11-14  / Evangelho - Jo 21,1-19  / Evangelho - Jo 21,1-14"
05/06/2019,Segunda,2ª-feira da 3ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 6,8-15  / Salmo - Sl 118, 23-24. 26-27. 29-30 (R. 1b)  / Evangelho - Jo 6,22-29"
05/07/2019,Terça,3ª-feira da 3ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 7,5l - 8,1a  / Salmo - Sl 30, 3cd-4. 6ab.7b.8a. 17.21ab (R. 6a)  / Evangelho - Jo 6,30-35"
05/08/2019,Quarta,4ª-feira da 3ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 8, 1b-8  / Salmo - Sl 65, 1-3a. 4-5. 6-7a (R.1)  / Evangelho - Jo 6,35-40"
05/09/2019,Quinta,5ª-feira da 3ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 8,26-40  / Salmo - Sl 65, 8-9. 16-17. 20 (R. 1)  / Evangelho - Jo 6,44-51"
05/10/2019,Sexta,6ª-feira da 3ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 9,1-20  / Salmo - Sl 116, 1. 2 (R. Mc 16,15)  / Evangelho - Jo 6,52-59"
05/11/2019,Sábado,Sábado da 3ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 9,31-42  / Salmo - Sl 115, 12-13. 14-15. 16-17 (R. 12)  / Evangelho - Jo 6,60-69"
05/12/2019,Domingo,4º Domingo da Páscoa,,Branco ou Dourado,,,,,,,,C,,,"1ª Leitura - At 13,14.43-52  / Salmo - Sl 99,2.3.5 (R. 3c)  / 2ª Leitura - Ap 7,9.14b-17  / Evangelho - Jo 10,27-30"
05/13/2019,Segunda,2ª-feira da 4ª Semana da Páscoa,Nossa Senhora de Fátima,Azul,,,,X,,,,C,-----------,"Sois ditosa, ó Santa Virgem Maria, sois digníssima de todos os louvores, porque de Vós nasceu o sol da justiça, Cristo, nosso Deus.","1ª Leitura - Ap 11,19a; 12,1-6a.10ab  / Salmo - Sl 44,11-12.14-17  / Evangelho - Lc 11, 27-28"
05/14/2019,Terça,3ª-feira da 4ª Semana da Páscoa,"São Matias, Apóstolo",Vermelho,,,X,,,,,C,"Jo 15,16",Eu vos designei para que vades e deis frutos e o vosso fruto permaneça.,"1ª Leitura - At 1,15-17.20-26  / Salmo - Sl 112(113),1-2.3-4.5-6.7-8 (R. cf.8)  / Evangelho - Jo 15,9-17"
05/15/2019,Quarta,4ª-feira da 4ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 12,24 - 13,5a  / Salmo - Sl 66, 2-3. 5. 6.8 (R. 4)  / Evangelho - Jo 12,44-50"
05/16/2019,Quinta,5ª-feira da 4ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 13,13-25  / Salmo - Sl 88, 2-3. 21-22. 25.27 (R. Cf. 2a)  / Evangelho - Jo 13,16-20"
05/17/2019,Sexta,6ª-feira da 4ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 13,26-33  / Salmo - Sl 2, 6-7. 8-9. 10-11 (R. 7)  / Evangelho - Jo 14,1-6"
05/18/2019,Sábado,Sábado da 4ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 13, 44-52  / Salmo - Sl 97(98), 1,2-3ab,3cd-4 (R. 3cd)  / Evangelho - Jo 14, 7-14"
05/19/2019,Domingo,5º Domingo da Páscoa,,Branco ou Dourado,,,,,,,,C,,,"1ª Leitura - At 14,21b-27  / Salmo - Sl 144,8-9.10-11.12-13ab (R.cf.1)  / 2ª Leitura - Ap 21,1-5a  / Evangelho - Jo 13,31-33a.34-35"
05/20/2019,Segunda,2ª-feira da 5ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 14,5-18  / Salmo - Sl 113 B, 1-2. 3-4. 15-16 (R. 1)  / Evangelho - Jo 14,21-26"
05/21/2019,Terça,3ª-feira da 5ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 14,19-28  / Salmo - Sl 144, 10-11. 12-13ab. 21 (R. Cf. 12a)  / Evangelho - Jo 14,27-31a"
05/22/2019,Quarta,4ª-feira da 5ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 15,1-6  / Salmo - Sl 121, 1-2. 3-4a. 4b-5 (R. Cf. 1)  / Evangelho - Jo 15,1-8"
05/23/2019,Quinta,5ª-feira da 5ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 15,7-21  / Salmo - Sl 95, 1-2a. 2b-3. 10 (R. Cf. 3)  / Evangelho - Jo 15,9-11"
05/24/2019,Sexta,6ª-feira da 5ª Semana da Páscoa,Nossa Senhora Auxiliadora,Azul,,,,,,,X,C,"cf. Lc 1,45","És feliz, porque creste, Maria, pois, em ti, a Palavra de Deus vai cumprir-se, conforme Ele disse!","1ª Leitura - Ap 21, 1-5a  / Salmo - Jt 13,18bcde.19  / Evangelho - Jo 2, 1-11"
05/25/2019,Sábado,Sábado da 5ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 16,1-10  / Salmo - Sl 99, 2. 3. 5 (R. 2a)  / Evangelho - Jo 15,18-21"
05/26/2019,Domingo,6º Domingo da Páscoa,,Branco ou Dourado,,,,,,,,C,,,"1ª Leitura - At 15,1-2.22-29  / Salmo - Sl 66,2-3.5.6.8 (R. 4)  / 2ª Leitura - Ap 21,10-14.22-23  / Evangelho - Jo 14,23-29"
05/27/2019,Segunda,2ª-feira da 6ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 16,11-15  / Salmo - Sl 149, 1-2. 3-4. 5.6a.9b (R.4a)  / Evangelho - Jo 15,26 - 16,4a"
05/28/2019,Terça,3ª-feira da 6ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 16,22-34  / Salmo - Sl 137, 1-2a. 2bc-3. 7c-8 (R. 7c)  / Evangelho - Jo 16,5-11"
05/29/2019,Quarta,4ª-feira da 6ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 17,15.22 - 18,1  / Salmo - Sl 148, 1-2. 11-12ab. 12c-14a. 14bcd  / Evangelho - Jo 16,12-15"
05/30/2019,Quinta,5ª-feira da 6ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 18,1-8  / Salmo - Sl 97, 1. 2-3ab. 3cd-4 (R. Cf. 2b)  / Evangelho - Jo 16,16-20"
05/31/2019,Sexta,6ª-feira da 6ª Semana da Páscoa,Visitação de Nossa Senhora,Azul,,,X,,,,,C,"cf. Lc 1,45","És feliz, porque creste, Maria, pois, em ti, a Palavra de Deus vai cumprir-se, conforme Ele disse!","1ª Leitura - Sf 3,14-18  / Salmo - Is 12,2-3.4bcd.5-6 (R.6b)  / Evangelho - Lc 1,39-56  / 1ª Leitura - Rm 12,9-16b"
06/01/2019,Sábado,Sábado da 6ª Semana da Páscoa,"São Justino, mártir",Vermelho,,,,,,,,C,,,"1ª Leitura - At 18, 23-28  / Salmo - Sl 46(47), 2-3,8-9,10 (R. 8a)  / Evangelho - Jo 16,23b-28"
06/02/2019,Domingo,7º Domingo da Páscoa,Ascensão do Senhor,Dourado,X,,,,,,,C,,,"1ª Leitura - At 1,1-11  / Salmo - Sl 46,2-3.6-7.8-9(R.6)  / 2ª Leitura - Ef 1,17-23  / 2ª Leitura - Hb 9,24-28;10,19-23  / Evangelho - Lc 24,46-53"
06/03/2019,Segunda,2ª-feira da 7ª Semana da Páscoa,"Santos Carlos Lwanga, e seus companheiros, mártires",Vermelho,,,,,,,,C,,,"1ª Leitura - At 19,1-8  / Salmo - Sl 67, 2-3. 4-5ac. 6-7ab (R. 33a)  / Evangelho - Jo 16,29-33"
06/04/2019,Terça,3ª-feira da 7ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 20,17-27  / Salmo - Sl 67, 10-11. 20-21 (R. 33a)  / Evangelho - Jo 17,1-11a"
06/05/2019,Quarta,4ª-feira da 7ª Semana da Páscoa,"São Bonifácio, bispo e mártir",Vermelho,,,,,,,,C,,,"1ª Leitura - At 20,28-38  / Salmo - Sl 67, 29-30. 33-35a. 35b-36c (R. 33a)  / Evangelho - Jo 17,11b-19"
06/06/2019,Quinta,5ª-feira da 7ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 22,30; 23,6-11  / Salmo - Sl 15, 1-2a.5. 7-8. 9-10. 11 (R.1)  / Evangelho - Jo 17,20-26"
06/07/2019,Sexta,6ª-feira da 7ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 25,13b-21  / Salmo - Sl 102, 1-2. 11-12. 19-20ab (R. 19a)  / Evangelho - Jo 21,15-19"
06/08/2019,Sábado,Sábado da 7ª Semana da Páscoa,,Branco,,,,,,,,C,,,"1ª Leitura - At 28,16-20.30-31  / Salmo - Sl 10, 4. 5.7 (R. Cf. 7b)  / Evangelho - Jo 21,20-25"
06/09/2019,Domingo,Domingo de Pentecostes - Missa do Dia,,Vermelho,X,,,,,,,C,,,"1ª Leitura - At 2,1-11  / Salmo - Sl 103, 1ab.24ac.29bc-30 31.34 (R.30)  / 2ª Leitura - 1Cor 12,3b-7.12-13  / Evangelho - Jo 20,19-23  / 2ª Leitura - Rm 8,8-17  / Evangelho - Jo 14,15-16.23b-26"
06/10/2019,Segunda,2ª-feira da 10ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - 1Rs 17,1-6  / Salmo - Sl 120,1-2. 3-4. 5-6. 7-8 (R. Cf. 2)  / Evangelho - Mt 5,1-12a"
06/11/2019,Terça,3ª-feira da 10ª Semana Do Tempo Comum,"São Barnabé, Apóstolo",Vermelho,,,,,X,,,C,"Mt 28,19a,20b","Ide ao mundo e ensinai a todas as nações! Eis que eu estou convosco, até o fim do mundo!","1ª Leitura - At 11,21b-26; 13,1-3  / Salmo - Sl 97 (98),1. 2-3ab. 3cd-4. 5-6 (R. 2a)  / Evangelho - Mt 10,7-13"
06/12/2019,Quarta,4ª-feira da 10ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - 2Cor 3,4-11  / Salmo - Sl 98, 5. 6. 7. 8. 9 (R. Cf. 9c)  / Evangelho - Mt 5,17-19"
06/13/2019,Quinta,5ª-feira da 10ª Semana Do Tempo Comum,"Santo Antônio de Pádua (de Lisboa), presbítero e doutor da Igreja",Branco,,,,,,,,C,,,"1ª Leitura - 2Cor 3,15-4,1.3-6  / Salmo - Sl 84,9ab10. 11-12. 13-14 (R. Cf. 10b)  / Evangelho - Mt 5,20-26"
06/14/2019,Sexta,6ª-feira da 10ª Semana Do Tempo Comum,"Santo Eliseu, Profeta",Branco,,,,,,,X,C,"cf. 2Rs 5,8;13,14","Saibam todos que existe um profeta em Israel: pai, carro e condutor de Israel.","1ª Leitura - 2Rs 2, 11-15  / Salmo - Sl 103,1-2a.24.27-28.29bc-30  / Evangelho - Lc 4, 24-27"
06/15/2019,Sábado,Sábado da 10ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - 2Cor 5,14-21  / Salmo - Sl 102, 1-2. 3-4. 8-9. 11-12 (R. 8a)  / Evangelho - Mt 5,33-37"
06/16/2019,Domingo,11º Domingo Do Tempo Comum,Santíssima Trindade,Branco ou Dourado,X,,,,,,,C,,,"1ª Leitura - Pr 8,22-31  / Salmo - Sl 8,4-5.6-7.8-9 (R. 2a)  / 2ª Leitura - Rm 5,1-5  / Evangelho - Jo 16,12-15"
06/17/2019,Segunda,2ª-feira da 11ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - 2Cor 6,1-10  / Salmo - Sl 97, 1. 2-3ab. 3cd-4 (R.2a)  / Evangelho - Mt 5,38-42"
06/18/2019,Terça,3ª-feira da 11ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - 2Cor 8,1-9  / Salmo - Sl 145,2. 5-6. 7. 8-9a (R. 1)  / Evangelho - Mt 5,43-48"
06/19/2019,Quarta,4ª-feira da 11ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - 2Cor 9,6-11  / Salmo - Sl 111, 1-2. 3-4. 9 (R. 1a)  / Evangelho - Mt 6,1-6.16-18"
06/20/2019,Quinta,5ª-feira da 11ª Semana Do Tempo Comum,Santíssimo Corpo e Sangue de Cristo,Dourado,X,,,,,,,C,,,"1ª Leitura - Gn 14,18-20  / Salmo - Sl 109,1.2.3.4 (R. 4bc)  / 2ª Leitura - 1Cor 11,23-26  / Evangelho - Lc 9,11b-17"
06/21/2019,Sexta,6ª-feira da 11ª Semana Do Tempo Comum,"São Luís Gonzaga, religioso",Branco,,,,,,,,C,,,"1ª Leitura - 2Cor 11,18.21b-30  / Salmo - Sl 33,2-3. 4-5. 6-7 (R. Cf. 18b)  / Evangelho - Mt 6,19-23"
06/22/2019,Sábado,Sábado da 11ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - 2Cor 12,1-10  / Salmo - Sl 33, 8-9. 10-11. 12-13 (R. 9a)  / Evangelho - Mt 6,24-34"
06/23/2019,Domingo,12º Domingo Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - Zc 12,10-11;13,1  / Salmo - Sl 62,2.abcd.2e-4.5-6.8-9 (R. 2ce)  / 2ª Leitura - Gl 3,26-29  / Evangelho - Lc 9,18-24"
06/23/2019,Domingo,12º Domingo Do Tempo Comum,Natividade de São João Batista - Missa da Vigília,Branco,X,,,,,,,C,"Cf. Jo 1,7; Lc 1,17","João veio dar testemunho da Luz; a fim de preparar um povo bem disposto, para a vinda do Senhor.","1ª Leitura - Jr 1,4-10 / Salmo - Sl 70(71),1-2.3-4a.5-6ab.15ab e 17 (R. 6b)  / 2ª Leitura - 1Pd 1, 8-12  / Evangelho - Lc 1,5-17"
06/24/2019,Segunda,2ª-feira da 12ª Semana Do Tempo Comum,Natividade de São João Batista - Missa do Dia,Branco,X,,,,,,,C,"Lc 1,76","Serás chamado, ó menino, o profeta do Altíssimo: irás diante do Senhor, preparando-lhe os caminhos.","1ª Leitura - Is 49,1-6  / Salmo - Sl 138(139),1-3.13-14ab.14c-15 (R. 14a)  / 2ª Leitura - At 13,22-26  / Evangelho - Lc 1,57-66"
06/25/2019,Terça,3ª-feira da 12ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - Gn 13,2.5-18  / Salmo - Sl 14, 2-3ab. 3cd-4ab. 5 (R. 1b)  / Evangelho - Mt 7,6.12-14"
06/26/2019,Quarta,4ª-feira da 12ª Semana Do Tempo Comum,,Verde,,,,,,,,C,,,"1ª Leitura - Gn 15,1-12.17-18  / Salmo - Sl 104,1-2. 3-4. 6-7. 8-9 (R. 8a)  / Evangelho - Mt 7,15-20"
06/27/2019,Quinta,5ª-feira da 12ª Semana Do Tempo Comum,Nossa Senhora do Perpétuo Socorro,Azul,,,,,,,X,C,"cf. Lc 1,45","És feliz, porque creste, Maria, pois, em ti, a Palavra de Deus vai cumprir-se, conforme Ele disse!","1ª Leitura - Is 7, 10-17  / Salmo - Sl 70,1-2.3a.4a-5.12  / Evangelho - Mt 12,46-50"
