01/01/2019,Terça,Primeiros dias do ano – 1º de janeiro,"Santa Maria, Mãe de Deus",Azul,X,,,,,,,C,,,"1ª Leitura - Nm 6,22-27  / Salmo - Sl 66,2-3.5.6.8 (R. 2a)  / 2ª Leitura - Gl 4,4-7  / Evangelho - Lc 2,16-21"
08/31/2019,Sábado,Sábado da 21ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 13,34","Eu vos dou novo preceito: que uns aos outros vos ameis, como eu vos tenho amado.","1ª Leitura - 1Ts 4,9-11  / Salmo - Sl 97,1. 7-8. 9 (R. 9)  / Evangelho - Mt 25,14-30"
09/01/2019,Domingo,22º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Mt 11,29ab","Tomai meu jugo sobre vós e aprendei de mim, que sou de manso e humilde coração!","1ª Leitura - Eclo 3,19-21.30-31 (gr. 17 -18.20.28-29)  / Salmo - Sl 67, 4-5ac.6-7ab.10-11 (R. Cf. 11b  / 2ª Leitura - Hb 12,18-19.22-24a  / Evangelho - Lc 14,1.7-14"
09/02/2019,Segunda,2ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 4,18",O Espírito do Senhor repousa sobre mim e enviou-me a anunciar aos pobres o Evangelho.,"1ª Leitura - 1Ts 4,13-18  / Salmo - Sl 95,1.3. 4-5. 11-12. 13 (R. 13b)  / Evangelho - Lc 4,16-30"
09/03/2019,Terça,3ª-feira da 22ª Semana Do Tempo Comum,"São Gregório Magno, papa e doutor da Igreja",Branco,,,,,,,,C,"Lc 7,16",Um grande profeta surgiu entre nós e Deus visitou o seu povo.,"1ª Leitura - 1Ts 5,1-6.9-11  / Salmo - Sl 26 (27),1. 4. 13-14 (R. 13)  / Evangelho - Lc 4,31-37"
09/04/2019,Quarta,4ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 4,18",O Espírito do Senhor repousa sobre mim e enviou-me a anunciar aos pobres o Evangelho.,"1ª Leitura - 1Cl 1,1-8  / Salmo - Sl 51,10. 11 (R. 10b)  / Evangelho - Lc 4,38-44"
09/05/2019,Quinta,5ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 4,19","Vinde após mim, disse o Senhor, e Eu esinarei a pescar gente.","1ª Leitura - Cl 1,9-14  / Salmo - Sl 97,2-3ab. 3cd-4. 5-6 (R. 2a)  / Evangelho - Lc 5,1-11"
09/06/2019,Sexta,6ª-feira da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 8,12","Eu sou a luz do mundo, aquele que me segue, não caminha entre as trevas, mas terá a luz da vida.","1ª Leitura - Cl 1,15-20  / Salmo - Sl 99,2. 3. 4. 5 (R. 2c)  / Evangelho - Lc 5,33-39"
09/07/2019,Sábado,Sábado da 22ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 14,6","Sou o caminho, a Verdade e a Vida: ninguém vem ao Pai, senão por mim!","1ª Leitura - Cl 1,21-23  / Salmo - Sl 53,3-4. 6.8 (R. 6a)  / Evangelho - Lc 6,1-5"
09/08/2019,Domingo,23º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Sl 118,135",Fazei brilhar vosso semblante ao vosso servo e ensinai-me vossas leis e mandamentos!,"1ª Leitura - Sb 9,13-18 (gr.13-18b)  / Salmo - Sl 89,3-4.5-6.12-13.14 17 (R.1)  / 2ª Leitura - Fm 9b-10.12-17  / Evangelho - Lc 14,25-33"
09/09/2019,Segunda,2ª-feira da 23ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 10,22","Minhas ovelhas escutam minha voz, eu as conheço e elas me seguem.","1ª Leitura - Cl 1,24-2,3  / Salmo - Sl 61 (62),6-7. 9 (R. 8a)  / Evangelho - Lc 6,6-11"
09/10/2019,Terça,3ª-feira da 23ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Jo 15,16","Eu vos escolhi a fim de que deis, no meio do mundo, um fruto que dure.","1ª Leitura - Cl 2,6-15  / Salmo - Sl 144 (145),1-2.8-9. 10-11 (R. 9a)  / Evangelho - Lc 6,12-19"
09/11/2019,Quarta,4ª-feira da 23ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 6,23ab","Meus discípulos, alegrai-vos, exultai de alegria, pois, bem grande é a recompensa, que nos céus tereis, um dia!","1ª Leitura - Cl 3,1-11  / Salmo - Sl 144 (145),2-3. 10-11. 12-13ab (R. 9a)  / Evangelho - Lc 6,20-26"
09/12/2019,Quinta,5ª-feira da 23ª Semana Do Tempo Comum,Santíssimo Nome de Maria,Azul,,,,,,,X,C,"cf. Lc 1,28","Ave, Maria, cheia de graça, o Senhor é convosco; bendita sois Vós entre as mulheres.","1ª Leitura – Eclo 24, 23-31 / Salmo - Lc 1,46-50.53-54 / Evangelho - Lc 1,26-38"
09/13/2019,Sexta,6ª-feira da 23ª Semana Do Tempo Comum,"São João Crisóstomo, bispo e doutor da Igreja",Branco,,,,,,,,C,"Cf. Jo 1.7,17b.a",Vossa palavra é a verdade; santificai-nos na verdade!,"1ª Leitura - 1Tm 1,1-2.12-14  / Salmo - Sl 15 (16),1-2a.5. 7-8. 11 (R. Cf. 5a)  / Evangelho - Lc 6,39-42"
09/14/2019,Sábado,Sábado da 23ª Semana Do Tempo Comum,Exaltação da Santa Cruz,Vermelho,,,X,,,,,C,………………,"Nós vos bendizemos, Senhor Jesus Cristo, e vos bendizemos, porque pela cruz remistes o mundo!","1ª Leitura - Nm 21,4b-9  / 2ª Leitura - Fl 2,6-11  /  Salmo - Sl 77(78),1-2.34-35.36-37.38 (R. cf. 7c)  / Evangelho - Jo 3,13-17"
09/15/2019,Domingo,24º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"2Cor 5,19","O Senhor reconciliou o mundo em Cristo, confiando-nos sua Palavra, a Palavra da reconciliação, a Palavra que hoje, aqui, nos salva!","1ª Leitura - Ex 32,7-11.13-14  / Salmo - Sl 50, 3-4.12-13.17.19 (R. Lc 15,18)  / 2ª Leitura - 1Tm 1,12-17  / Evangelho - Lc 15,1-32  / Evangelho - Lc 15,1-10"
09/16/2019,Segunda,2ª-feira da 24ª Semana Do Tempo Comum,"São Cornélio, papa, e São Cipriano, bispo, mártires",Vermelho,,,,,,,,C,"Jo 3,16","Deus o mundo tanto amou,  que lhe deu seu próprio Filho, para que todo o que nele crer, encontre vida eterna.","1ª Leitura - 1Tm 2,1-8 / Salmo - Sl 27 (28),2. 7. 8-9 (R. 6) / Evangelho - Lc 7,1-10"
09/17/2019,Terça,3ª-feira da 24ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 7,16","Um grande profeta surgiu entre nós, e Deus visitou o seu povo.","1ª Leitura - 1Tm 3,1-13  / Salmo - Sl 100 (101),1-2ab. 2cd-3ab. 5. 6 (R. 2c)  / Evangelho - Lc 7,11-17"
09/18/2019,Quarta,4ª-feira da 24ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Jo 6,63c.68c","Senhor, tuas palavras são espírito, são vida; só tu tens palavras de vida eterna.","1ª Leitura - 1Tm 3,14-16  / Salmo - Sl 110 (111),1-2. 3-4. 5-6 (R. 2a)  / Evangelho - Lc 7,31-35"
09/19/2019,Quinta,5ª-feira da 24ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 11,28","Vinde a mim, todos vós que estais cansados, e descanso eu vos darei, diz o Senhor.","1ª Leitura - 1Tm 4,12-16  / Salmo - Sl 110 (111),7-8. 9. 10 (R. 2a)  / Evangelho - Lc 7,36-50"
09/20/2019,Sexta,6ª-feira da 24ª Semana Do Tempo Comum,"Santo André Kim Taegón, presbítero, e Paulo Chóng Hasang, e seus companheiros, mártires",Vermelho,,,,,,,,C,"cf. Mt 11,25","Graças te dou, ó Pai, Senhor do céu e da terra, pois, revelaste os mistérios do teu Reino aos pequeninos, escondendo-os aos doutores.","1ª Leitura - 1Tm 6,2c-12  / Salmo - Sl 48 (49),6-7. 8-10. 17-18. 19-20 (R. Mt 5,3)  / Evangelho - Lc 8,1-3"
09/21/2019,Sábado,Sábado da 24ª Semana Do Tempo Comum,"São Mateus, Apóstolo e Evangelista",Vermelho,,,X,,,,,C,………………,"A Vós, ó Deus louvamos, a Vós, Senhor, cantamos, Vos louva, ó Senhor, o coro dos Apóstolos.","1ª Leitura - Ef 4,1-7.11-13  / Salmo - Sl 18(19A),2-3.4-5 (R. 5a)  / Evangelho - Mt 9,9-13"
09/22/2019,Domingo,25º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"2Cor 8,9","Jesus Cristo, sendo rico, se fez pobre, por amor; para que sua pobreza nos, assim, enriquecesse.","1ª Leitura - Am 8,4-7  / Salmo - Sl 112, 1-2.4-6.7-8 (R. cf. 1a.7b)  / 2ª Leitura - 1Tm 2,1-8  / Evangelho - Lc 16,1-13  / Evangelho - Lc 16,10-13"
09/23/2019,Segunda,2ª-feira da 25ª Semana Do Tempo Comum,"São Pio de Pietrelcina, presbítero",Verde,,,,,,,,C,"Mt 5,16","Vós sois a luz do mundo; brilhe a todos vossa luz. Vendo eles vossas obras, dêem glória ao Pai celeste!","1ª Leitura - Esd 1,1-6  / Salmo - Sl 125 (126),1-2ab.2cd-3. 4-5. 6 (R. 3a)  / Evangelho - Lc 8,16-18"
09/24/2019,Terça,3ª-feira da 25ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 11,28",Feliz quem ouve e observa a palavra de Deus!,"1ª Leitura - Esd 6,7-8.12b.14-20  / Salmo - Sl 121 (122), 1-2. 3-4a. 4b-5 (R. Cf. 1)  / Evangelho - Lc 8,19-21"
09/25/2019,Quarta,4ª-feira da 25ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mc 1,15","Convertei-vos e crede no Evangelho, pois, o Reino de Deus está chegando!","1ª Leitura - Esd 9,5-9  / Salmo - Tb 13,2. 3-4a. 4bc. 5. 8 (R. 2a)  / Evangelho - Lc 9,1-6"
09/26/2019,Quinta,5ª-feira da 25ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 14, 6","Sou o Caminho, a Verdade e a Vida; ninguém vem ao Pai, senão por mim.","1ª Leitura - Ag 1,1-8  / Salmo - Sl 149, 1-2. 3-4. 5-6a.9b (R. 4a)  / Evangelho - Lc 9,7-9"
09/27/2019,Sexta,6ª-feira da 25ª Semana Do Tempo Comum,"São Vicente de Paulo, presbítero",Branco,,,,,,,,C,"Mc 10,45",Veio o Filho do Homem a fim de servir e dar sua vida em resgate por muitos.,"1ª Leitura - Ag 1,15b-2,9  / Salmo - Sl 42,1. 2. 3. 4. (R. 5bc)  / Evangelho - Lc 9,18-22"
09/28/2019,Sábado,Sábado da 25ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"cf. 2Tm 1,10",Jesus Cristo Salvador destruiu o mal e a morte; fez brilhar pelo Evangelho a luz e a vida imperecíveis.,"1ª Leitura - Zc 2,5-9.14-15a  / Salmo - Jr 31,10. 11-12ab. 13 (R. 10d)  / Evangelho - Lc 9,43b-45"
09/29/2019,Domingo,26º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"2Cor 8,9","Jesus Cristo, sendo rico, se fez pobre, por amor; para que sua pobreza nos, assim, enriquecesse.","1ª Leitura - Am 6,1a.4-7  / Salmo - Sl 145,7.8-9a.9bc-10 (R.1)  / 2ª Leitura - 1Tm 6,11-16  / Evangelho - Lc 16,19-31"
09/30/2019,Segunda,2ª-feira da 26ª Semana Do Tempo Comum,"São Jerônimo, presbítero e doutor da Igreja",Branco,,,,,,,,C,"Mc 10,45","Veio o Filho do Homem, a fim de servir e dar sua vida em resgate por muitos.","1ª Leitura - Zc 8,1-8  / Salmo - Sl 101, 16-18. 19-21. 29.22-23 (R. 17)  / Evangelho - Lc 9,46-50"
10/01/2019,Terça,3ª-feira da 26ª Semana Do Tempo Comum,"Santa Teresinha do Menino Jesus, virgem",Branco,,,,,,,,C,"Mc 10,45","Veio o Filho do Homem, a fim de servir e dar sua vida em resgate por muitos.","1ª Leitura - Zc 8,20-23  / Salmo - Sl 86, 1-3. 4-5. 6-7 (R. Zc 8,23)  / Evangelho - Lc 9,51-56"
10/02/2019,Quarta,4ª-feira da 26ª Semana Do Tempo Comum,Santos Anjos da Guarda,Branco,,,,,X,,,C,"Sl 102(103),21","Bendizei ao Senhor Deus, os seus poderes, seus ministros que fazeis sua vontade!","1ª Leitura - Ex 23,20-23  / Salmo - Sl 90(91),1-2.3-4.5-6.10-11 (R. 11)  / Evangelho - Mt 18,1-5.10"
10/03/2019,Quinta,5ª-feira da 26ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mc 1,15","Convertei-vos e crede no Evangelho, pois, o Reino de Deus está chegando!","1ª Leitura - Ne 8,1-4a.5-6.7b-12  / Salmo - Sl 18(19), 8. 9. 10. 11 (R. 9a)  / Evangelho - Lc 10,1-12"
10/04/2019,Sexta,6ª-feira da 26ª Semana Do Tempo Comum,São Francisco de Assis,Branco,,,,,,,,C,"Cf. Sl 94(95),8ab",Oxalá ouvísseis hoje a sua Voz: Não fecheis os corações como em Meriba!,"1ª Leitura - Br 1,15-22  / Salmo - Sl 78,1-2. 3-5. 8. 9 (R. 9b)  / Evangelho - Lc 10,13-16"
10/05/2019,Sábado,Sábado da 26ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"cf. Mt 11,25","Graças te dou, ó Pai, Senhor do céu e da terra, pois, revelaste os mistérios do teu Reino aos pequeninos, escondendo-os aos doutores.","1ª Leitura - Br 4,5-12.27-29  / Salmo - Sl 68,33-35. 36-37 (R. 34a)  / Evangelho - Lc 10,17-24"
10/06/2019,Domingo,27º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"1Pd 1,25",A Palavra do Senhor permanece para sempre; e esta é a Palavra que vos foi anunciada.,"1ª Leitura - Hab 1,2-3; 2,2-4  / Salmo - Sl 94,1-2.6-7.8-9 (R. 8)  / 2ª Leitura - 2Tm 1,6-8.13-14  / Evangelho - Lc 17,5-10"
10/07/2019,Segunda,2ª-feira da 27ª Semana Do Tempo Comum,Nossa Senhora do Rosário,Azul,,,,,X,,,C,"Cf. Lc 1,28","Maria, alegra-te, ó cheia de graça, o Senhor é contigo; és bendita entre todas as mulheres da terra!","1ª Leitura - At 1,12-14  / Salmo - Lc 1,46-47. 48-49. 50-51. 52-53. 54-55 (R.Cf.54b)  / Evangelho - Lc 1,26-38"
10/08/2019,Terça,3ª-feira da 27ª Semana Do Tempo Comum,Nossa Senhora do Bom Remédio,Azul,,,,,,,X,C,----------,"Ó Virgem, Mãe de Deus, aquele que o universo não pode conter, se encarnou em vosso seio: o Verbo, feito Homem.","1ª Leitura - Is 9,1-6  / Salmo - Sl 130,1-3  / Evangelho - Lc 2,22.39-40"
10/09/2019,Quarta,4ª-feira da 27ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Rm 8,15bc","Recebestes um espírito de adoção, no qual clamamos Aba! Pai!","1ª Leitura - Jn 4,1-11  / Salmo - Sl 85,3-4. 5-6. 9-10 (R. 15b)  / Evangelho - Lc 11,1-4"
10/10/2019,Quinta,5ª-feira da 27ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. At 16,14b","Abri-nos, ó Senhor, o coração, para ouvirmos a palavra de Jesus!","1ª Leitura - Ml 3,13-20a  / Salmo - Sl 1,1-2. 3. 4.6 (R. Sl 39,5a)  / Evangelho - Lc 11,5-13"
10/11/2019,Sexta,6ª-feira da 27ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 12,31b-32","Agora o príncipe deste mundo há de ser lançado fora; quando eu for elevado da terra, atrairei para mim todo ser.","1ª Leitura - Jl 1,13-15; 2,1-2  / Salmo - Sl 9,2-3. 6.16. 8-9 (R. 9a)  / Evangelho - Lc 11,15-26"
10/12/2019,Sábado,Sábado da 27ª Semana Do Tempo Comum,Nossa Senhora da Conceição Aparecida,Azul,X,,,,,,,C,"Jo 2,5b",Disse a Mãe de Jesus aos serventes: fazei tudo o que Ele disser!,"1ª Leitura - Est 5,1b-2; 7,2b-3  / Salmo - Sl 44(45),11-12a.12b-13.14-15a.15b-16 (R. 11.12a)  / 2ª Leitura - Ap 12,1.5.13a.15-16a  / Evangelho - Jo 2,1-11"
10/13/2019,Domingo,28º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"1Ts 5,18","Em tudo dai graças, pois, esta é a vontade de Deus para convosco em Cristo Jesus.","1ª Leitura - 2Rs 5,14-17  / Salmo - Sl 97,1.2-3ab.3cd-4 (R.cf 2b  / 2ª Leitura - 2Tm 2,8-13  / Evangelho - Lc 17,11-19"
10/14/2019,Segunda,2ª-feira da 28ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Sl 94(95),8ab",Oxalá ouvísseis hoje a sua Voz: Não fecheis os corações como em Meriba!,"1ª Leitura - Rm 1,1-7  / Salmo - Sl 97, 1. 2-3ab. 3cd-4 (R.2a)  / Evangelho - Lc 11,29-32"
10/15/2019,Terça,3ª-feira da 28ª Semana Do Tempo Comum,"Santa Teresa de Jesus, virgem e doutora da Igreja",Branco,,,,,,,,C,"Hb 4,12","A palavra do Senhor, é viva e eficaz: ela julga os pensamentos e as intenções do coração.","1ª Leitura - Rm 1,16-25  / Salmo - Sl 18 (19),2-3. 4-5 (R. 2a)  / Evangelho - Lc 11,37-41"
10/16/2019,Quarta,4ª-feira da 28ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 10,27","Minhas ovelhas escutam minha voz, eu as conheço e elas me seguem.","1ª Leitura - Rm 2,1-11  / Salmo - Sl 61,2-3. 6-7. 9 (R. 13b)  / Evangelho - Lc 11,42-46"
10/17/2019,Quinta,5ª-feira da 28ª Semana Do Tempo Comum,"Santo Inácio de Antioquia, bispo e mártir",Vermelho,,,,,,,,C,"Jo 14, 6","Sou o Caminho, a Verdade e a Vida, ninguém vem ao Pai, senão por mim.","1ª Leitura - Rm 3,21-30  / Salmo - Sl 129,1-2. 3-4. 5-6 (R. 7)  / Evangelho - Lc 11,47-54"
10/18/2019,Sexta,6ª-feira da 28ª Semana Do Tempo Comum,"São Lucas, Evangelista",Vermelho,,,X,,,,,C,"Cf. Jo 15,16","Eu vos designei para que vades e deis frutos e o vosso fruto permaneça, assim diz o Senhor.","1ª Leitura - 2Tm 4,10-17b  / Salmo - Sl 144(145),10-11,12-13ab,17-18 (R. 12a)  / Evangelho - Lc 10,1-9"
10/19/2019,Sábado,Sábado da 28ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 15,26b .27a","O Espírito Santo, a verdade, de mim irá testemunhar; e vós minhas testemunhas sereis em todo lugar.","1ª Leitura - Rm 4,13.16-18  / Salmo - Sl 104,6-7. 8-9. 42-43 (R. 8a)  / Evangelho - Lc 12,8-12"
10/20/2019,Domingo,29º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"Hb 4,12","A Palavra de Deus é viva e eficaz, em suas ações; penetrando os sentimentos, vai ao íntimo dos corações.","1ª Leitura - Ex 17,8-13  / Salmo - Sl 120,1-2.3-4.5-6.7-8 (R. Cf. 2)  / 2ª Leitura - 2Tm 3,14 - 4,2  / Evangelho - Lc 18,1-8"
10/21/2019,Segunda,2ª-feira da 29ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 5,3","Felizes os humildes de espírito, porque deles é o Reino dos Céus.","1ª Leitura - Rm 4,20-25  / Salmo - Lc 1,69-70. 71-72. 73-75 (R. Cf. 68)  / Evangelho - Lc 12,13-21"
10/22/2019,Terça,3ª-feira da 29ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Lc 21,36","Vigiai e orai para ficardes de pé, ante o Filho do Homem!","1ª Leitura - Rm 5,12.15b.17-19.20b-21  / Salmo - Sl 39,7-8a. 8b-9. 10. 17 (R. Cf 8a.9a)  / Evangelho - Lc 12,35-38"
10/23/2019,Quarta,4ª-feira da 29ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Mt 24,42a.44","Vigiai, diz Jesus, vigiai, pois, no dia em que não esperais, o vosso Senhor há de vir.","1ª Leitura - Rm 6, 12-18  / Salmo - Sl 123,1-3. 4-6. 7-8 (R. 8a)  / Evangelho - Lc 12, 39-48"
10/24/2019,Quinta,5ª-feira da 29ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Fl 3,8-9","Eu tudo considero como perda e como lixo, a fim de eu ganhar Cristo e ser achado nele!","1ª Leitura - Rm 6,19-23  / Salmo - Sl 1,1-2. 3. 4.6 (R. Sl 39,5a)  / Evangelho - Lc 12,49-53"
10/25/2019,Sexta,6ª-feira da 29ª Semana Do Tempo Comum,"Santo Antonio de Sant'Ana Galvão, Religioso",Branco,,,,,,,,C,"Cf. Mt 11,25","Graças te dou, ó Pai, Senhor do céu e da terra, pois, revelaste os mistérios do teu Reino aos pequeninos, escondendo-os aos doutores!","1ª Leitura - Rm 7,18-25a  / Salmo - Sl 118, 66. 68. 76. 77. 93. 94 (R. 68b)  / Evangelho - Lc 12,54-59"
10/26/2019,Sábado,Sábado da 29ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Ez 33,11","Não quero a morte do pecador, diz o Senhor, mas que ele volte, se converta e tenha vida.","1ª Leitura - Rm 8,1-11  / Salmo - Sl 23,1-2. 3-4ab. 5-6 (R. Cf 6)  / Evangelho - Lc 13,1-9"
10/27/2019,Domingo,30º Domingo Do Tempo Comum,,Verde,,,,,,,,C,"2Cor 5,19","O Senhor reconciliou o mundo em Cristo, confiando-nos sua Palavra; a Palavra da reconciliação, a Palavra que hoje, aqui, nos salva.","1ª Leitura - Eclo 35,15b-17.20-22a (gr. 12-14.16-18)  / Salmo - Sl 33,2-3.17-18.19.23 (R.7a.23a)  / 2ª Leitura - 2Tm 4,6-8.16-18  / Evangelho - Lc 18,9-14"
10/28/2019,Segunda,2ª-feira da 30ª Semana Do Tempo Comum,"São Simão e São Judas, Apóstolos",Vermelho,,,X,,,,,C,………………,"A Vós, ó Deus louvamos, a Vós, Senhor, cantamos, Vos louva, ó Senhor, o coro dos Apóstolos.","1ª Leitura - Ef 2,19-22  / Salmo - Sl 18(19A),2-3.4-5 (R. 5a)  / Evangelho - Lc 6,12-19"
10/29/2019,Terça,3ª-feira da 30ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Mt 11,25","Graças te dou, ó Pai, Senhor do céu e da terra, pois, revelaste os mistérios do teu Reino aos pequeninos, escondendo-os aos doutores!","1ª Leitura - Rm 8,18-25  / Salmo - Sl 125 (126),1-2ab.2cd-3. 4-5. 6 (R. 3a)  / Evangelho - Lc 13,18-21"
10/30/2019,Quarta,4ª-feira da 30ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf . 2Ts 2,14","Pelo Evangelho o Pai nos chamou, a fim alcançarmos a glória de nosso Senhor Jesus Cristo.","1ª Leitura - Rm 8,26-30  / Salmo - Sl 12 (13),4-5. 6 (R. 6a)  / Evangelho - Lc 13,22-30"
10/31/2019,Quinta,5ª-feira da 30ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Cf. Lc 19,38; 2,14",Bendito é o Rei que vem em nome do Senhor! Glória a Deus nos altos céus e na terra paz aos homens!,"1ª Leitura - Rm 8,31b-39  / Salmo - Sl 108 (109),21-22. 26-27. 30-31 (R. 26b)  / Evangelho - Lc 13,31-35"
11/01/2019,Sexta,6ª-feira da 30ª Semana Do Tempo Comum,,Verde,,,,,,,,C,"Jo 10,27","Minhas ovelhas escutam minha voz, eu as conheço e elas me seguem.","1ª Leitura - Rm 9,1-5  / Salmo - Sl 147 (148),12-13. 14-15. 19-20 (R. 12a)  / Evangelho - Lc 14,1-6"
11/02/2019,Sábado,Sábado da 30ª Semana Do Tempo Comum,Comemoração de Todos os Fiéis Defuntos - Missa I,Roxo ou Preto,X,,,,,,,C,"Jo 6,39","É esta a vontade de quem me enviou: que eu não perca nenhum dos que ele me deu, mas que eu os ressuscite no último dia.","1ª Leitura - 2Mc 12, 43-46  / Salmo -Sl 129(130),1-2.3-4.5-6a.b-7.8  / 2ª Leitura - Rm 5, 5-11  / Evangelho - Jo 11,21-27"
